age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,entrepreneur,1,high.school,0,0,0,cellular,nov,tue,143,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
32,blue-collar,1,basic.9y,0,1,0,cellular,nov,tue,61,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
42,self-employed,0,basic.4y,0,1,0,cellular,nov,tue,100,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
34,management,1,university.degree,0,1,1,cellular,nov,tue,411,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
36,housemaid,0,basic.4y,0,1,0,cellular,nov,tue,163,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
57,retired,1,high.school,0,0,0,cellular,nov,tue,486,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
34,admin.,1,university.degree,0,0,0,cellular,nov,tue,140,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
38,technician,0,basic.9y,0,1,0,cellular,nov,tue,425,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
36,management,0,university.degree,0,1,0,cellular,nov,tue,240,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
52,technician,1,professional.course,0,1,1,telephone,nov,tue,285,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
30,services,1,high.school,0,0,0,cellular,nov,tue,200,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
29,technician,0,professional.course,0,0,0,cellular,nov,tue,55,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
31,technician,1,university.degree,0,1,0,cellular,nov,tue,39,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
39,blue-collar,1,basic.9y,0,1,0,cellular,nov,tue,741,4,999,1,0,-0.1,93.2,-42,4.153,5195.8,1
50,admin.,1,university.degree,0,0,1,cellular,nov,tue,189,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
43,technician,1,professional.course,0,1,0,cellular,nov,tue,166,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
41,admin.,0,university.degree,0,1,0,cellular,nov,tue,105,5,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
58,blue-collar,1,basic.9y,0,0,0,cellular,nov,tue,64,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
58,blue-collar,1,basic.9y,0,1,0,cellular,nov,tue,180,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
36,blue-collar,1,basic.6y,0,0,0,cellular,nov,tue,246,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
34,technician,0,professional.course,0,1,0,cellular,nov,tue,83,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
48,technician,0,university.degree,0,1,1,cellular,nov,tue,193,4,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
48,self-employed,1,university.degree,0,1,0,cellular,nov,tue,141,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
34,technician,1,basic.9y,0,1,0,cellular,nov,tue,66,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
34,admin.,1,high.school,0,0,0,cellular,nov,tue,201,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
29,unemployed,0,university.degree,0,1,0,telephone,nov,tue,366,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
36,technician,0,professional.course,0,1,0,cellular,nov,tue,1132,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,1
37,technician,1,professional.course,0,0,0,cellular,nov,tue,372,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0
40,blue-collar,1,basic.4y,0,1,0,telephone,nov,wed,178,5,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,management,0,university.degree,0,0,0,cellular,nov,wed,209,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,management,1,university.degree,0,0,1,cellular,nov,wed,113,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,services,0,high.school,0,1,0,cellular,nov,wed,100,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
49,management,0,university.degree,0,0,0,cellular,nov,wed,364,2,6,1,1,-0.1,93.2,-42,4.12,5195.8,0
30,entrepreneur,1,high.school,0,0,0,cellular,nov,wed,706,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,blue-collar,1,basic.9y,0,1,0,cellular,nov,wed,112,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
46,admin.,0,university.degree,0,1,1,cellular,nov,wed,184,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
41,management,1,university.degree,0,0,0,cellular,nov,wed,140,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
41,management,1,university.degree,0,0,0,cellular,nov,wed,192,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,blue-collar,1,basic.9y,0,1,1,cellular,nov,wed,133,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,admin.,0,university.degree,0,1,0,cellular,nov,wed,305,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,technician,0,high.school,0,1,0,telephone,nov,wed,137,4,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
32,technician,0,professional.course,0,0,0,cellular,nov,wed,295,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,unemployed,0,professional.course,0,1,0,cellular,nov,wed,192,1,0,1,1,-0.1,93.2,-42,4.12,5195.8,0
37,management,1,university.degree,0,1,0,cellular,nov,wed,140,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,management,1,university.degree,0,0,0,cellular,nov,wed,143,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,self-employed,0,university.degree,0,0,1,cellular,nov,wed,197,1,3,1,1,-0.1,93.2,-42,4.12,5195.8,0
41,admin.,0,university.degree,0,1,0,cellular,nov,wed,369,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
44,entrepreneur,1,high.school,0,0,0,cellular,nov,wed,130,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,self-employed,1,university.degree,0,1,0,cellular,nov,wed,905,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
58,management,0,university.degree,0,0,0,cellular,nov,wed,418,1,5,1,1,-0.1,93.2,-42,4.12,5195.8,1
31,technician,0,professional.course,0,0,0,cellular,nov,wed,215,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,technician,0,high.school,0,1,0,cellular,nov,wed,110,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
50,blue-collar,1,basic.4y,0,1,0,cellular,nov,wed,139,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,technician,1,high.school,0,0,1,cellular,nov,wed,470,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
36,admin.,0,university.degree,0,0,0,cellular,nov,wed,106,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,management,1,university.degree,0,1,0,cellular,nov,wed,64,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,admin.,0,high.school,0,1,0,cellular,nov,wed,109,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,technician,1,university.degree,0,0,0,cellular,nov,wed,298,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,admin.,1,university.degree,0,0,0,cellular,nov,wed,122,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,technician,0,high.school,0,1,0,cellular,nov,wed,375,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,services,1,high.school,0,0,0,cellular,nov,wed,426,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,admin.,1,university.degree,0,1,0,cellular,nov,wed,185,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
43,management,1,university.degree,0,1,1,cellular,nov,wed,1084,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,1
32,student,1,university.degree,0,0,0,cellular,nov,wed,154,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,management,0,university.degree,0,1,0,telephone,nov,wed,111,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
44,services,0,high.school,0,0,0,cellular,nov,wed,75,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
36,management,1,university.degree,0,1,0,cellular,nov,wed,20,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
28,self-employed,1,university.degree,0,1,0,telephone,nov,wed,20,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
58,management,0,high.school,0,1,0,cellular,nov,wed,308,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
55,admin.,1,university.degree,0,0,0,cellular,nov,wed,123,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
32,entrepreneur,1,high.school,0,1,0,cellular,nov,wed,100,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,services,0,high.school,0,1,0,cellular,nov,wed,149,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
37,management,0,university.degree,0,1,0,cellular,nov,wed,171,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
43,admin.,0,high.school,0,0,0,cellular,nov,wed,1011,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,1
29,services,0,high.school,0,1,0,cellular,nov,wed,402,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
32,services,1,high.school,0,1,0,cellular,nov,wed,74,1,5,1,1,-0.1,93.2,-42,4.12,5195.8,0
47,technician,1,university.degree,0,0,0,cellular,nov,wed,258,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,self-employed,1,professional.course,0,1,0,cellular,nov,wed,103,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,blue-collar,0,professional.course,0,1,1,cellular,nov,wed,51,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
41,admin.,1,university.degree,0,0,0,cellular,nov,wed,392,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
45,admin.,1,high.school,0,1,0,cellular,nov,wed,90,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
51,entrepreneur,1,university.degree,0,0,0,cellular,nov,wed,87,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,housemaid,0,basic.9y,0,0,0,cellular,nov,wed,60,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,blue-collar,1,professional.course,0,0,0,cellular,nov,wed,332,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
49,management,0,university.degree,0,0,1,cellular,nov,wed,187,5,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
44,services,1,high.school,0,0,0,cellular,nov,wed,37,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
53,blue-collar,1,basic.9y,0,1,0,cellular,nov,wed,205,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
36,technician,1,high.school,0,0,0,cellular,nov,wed,187,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
36,admin.,0,university.degree,0,1,0,cellular,nov,wed,565,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,technician,1,basic.9y,0,1,0,cellular,nov,wed,17,5,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
48,technician,1,professional.course,0,0,0,cellular,nov,wed,201,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
48,admin.,0,high.school,0,1,0,cellular,nov,wed,105,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
54,management,0,university.degree,0,1,0,cellular,nov,wed,150,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,services,1,high.school,0,1,1,cellular,nov,wed,69,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,services,1,professional.course,0,1,0,cellular,nov,wed,482,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,blue-collar,0,high.school,0,0,0,cellular,nov,wed,77,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,admin.,1,university.degree,0,1,0,cellular,nov,wed,779,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,services,1,high.school,0,0,0,cellular,nov,wed,190,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,services,0,high.school,0,0,0,cellular,nov,wed,155,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,management,0,university.degree,0,1,1,cellular,nov,wed,293,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,services,0,high.school,0,1,0,cellular,nov,wed,178,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,admin.,0,high.school,0,0,0,cellular,nov,wed,59,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
45,blue-collar,0,basic.9y,0,1,0,cellular,nov,wed,384,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
44,admin.,0,high.school,0,1,0,cellular,nov,wed,149,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,blue-collar,0,high.school,0,1,0,cellular,nov,wed,522,1,6,1,1,-0.1,93.2,-42,4.12,5195.8,1
39,technician,0,professional.course,0,1,0,cellular,nov,wed,180,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
50,housemaid,0,high.school,0,0,0,cellular,nov,wed,136,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,self-employed,0,basic.4y,0,0,0,cellular,nov,wed,174,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
54,entrepreneur,1,university.degree,0,1,0,cellular,nov,wed,159,2,4,1,1,-0.1,93.2,-42,4.12,5195.8,0
34,blue-collar,0,basic.9y,0,0,0,cellular,nov,wed,127,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
37,management,0,university.degree,0,1,0,cellular,nov,wed,259,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
37,management,0,university.degree,0,0,0,cellular,nov,wed,295,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
43,management,1,university.degree,0,1,0,cellular,nov,wed,57,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,technician,1,professional.course,0,0,0,cellular,nov,wed,194,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,management,1,university.degree,0,0,0,cellular,nov,wed,138,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
46,blue-collar,1,basic.9y,0,1,0,cellular,nov,wed,187,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
36,admin.,1,university.degree,0,1,0,cellular,nov,wed,40,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,blue-collar,1,basic.9y,0,1,0,cellular,nov,wed,175,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
47,admin.,1,university.degree,0,1,0,cellular,nov,wed,93,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
32,entrepreneur,1,university.degree,0,0,1,cellular,nov,wed,49,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
41,admin.,1,university.degree,0,1,0,cellular,nov,wed,54,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
32,technician,1,university.degree,0,0,1,cellular,nov,wed,234,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,blue-collar,1,basic.9y,0,0,0,cellular,nov,wed,559,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
55,technician,1,basic.9y,0,0,1,cellular,nov,wed,113,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,entrepreneur,1,basic.6y,0,0,0,cellular,nov,wed,90,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,blue-collar,0,basic.9y,0,0,0,cellular,nov,wed,88,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
39,admin.,1,university.degree,0,1,0,cellular,nov,wed,171,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
56,management,1,university.degree,0,1,1,cellular,nov,wed,104,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,blue-collar,0,high.school,0,1,0,cellular,nov,wed,251,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
47,blue-collar,1,basic.9y,0,1,0,cellular,nov,wed,88,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,admin.,1,university.degree,0,1,1,cellular,nov,wed,408,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
51,blue-collar,1,basic.9y,0,1,0,cellular,nov,wed,359,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
39,unemployed,1,basic.9y,0,1,0,cellular,nov,wed,640,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,technician,0,basic.9y,0,0,0,cellular,nov,wed,178,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,technician,0,basic.9y,0,0,0,telephone,nov,wed,433,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,entrepreneur,0,basic.9y,0,0,0,cellular,nov,wed,191,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
35,management,1,university.degree,0,1,1,telephone,nov,wed,377,3,0,2,1,-0.1,93.2,-42,4.12,5195.8,0
49,admin.,0,high.school,0,1,0,cellular,nov,wed,47,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
31,services,0,high.school,0,1,0,telephone,nov,wed,88,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,services,1,high.school,0,0,0,cellular,nov,wed,89,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
37,entrepreneur,1,university.degree,0,0,0,telephone,nov,wed,202,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,admin.,0,university.degree,0,1,0,cellular,nov,wed,101,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
43,management,1,university.degree,0,0,1,cellular,nov,wed,73,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
54,blue-collar,1,basic.4y,0,1,0,cellular,nov,wed,252,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
52,admin.,1,high.school,0,1,0,cellular,nov,wed,130,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
56,entrepreneur,1,basic.9y,0,0,1,cellular,nov,wed,680,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,1
46,management,0,high.school,0,1,0,cellular,nov,wed,191,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
45,technician,1,university.degree,0,0,0,cellular,nov,wed,221,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
44,services,1,high.school,0,0,0,cellular,nov,wed,635,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
55,management,1,university.degree,0,0,0,cellular,nov,wed,108,4,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
41,housemaid,0,university.degree,0,0,0,cellular,nov,wed,105,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
39,services,0,high.school,0,1,0,cellular,nov,wed,222,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
48,housemaid,1,basic.6y,0,1,0,cellular,nov,wed,1337,4,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
32,admin.,0,university.degree,0,0,0,cellular,nov,wed,1307,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
50,admin.,1,high.school,0,0,0,cellular,nov,wed,93,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
40,technician,0,high.school,0,1,1,cellular,nov,wed,243,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
46,admin.,0,high.school,0,1,0,telephone,nov,wed,207,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
44,entrepreneur,1,university.degree,0,0,1,cellular,nov,wed,67,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
39,blue-collar,1,basic.6y,0,1,1,telephone,nov,wed,214,2,6,1,1,-0.1,93.2,-42,4.12,5195.8,0
32,technician,1,professional.course,0,1,1,telephone,nov,wed,196,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,admin.,0,professional.course,0,0,1,cellular,nov,wed,1435,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,services,0,high.school,0,1,0,cellular,nov,wed,146,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
54,management,1,basic.6y,0,1,0,cellular,nov,wed,616,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
29,services,1,basic.6y,0,0,0,cellular,nov,wed,314,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
50,entrepreneur,1,university.degree,0,1,0,cellular,nov,wed,185,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
30,services,1,high.school,0,0,0,cellular,nov,wed,131,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
38,technician,1,professional.course,0,0,0,cellular,nov,wed,62,3,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
48,admin.,1,university.degree,0,1,0,cellular,nov,wed,517,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
34,management,0,high.school,0,1,1,cellular,nov,wed,201,2,6,1,1,-0.1,93.2,-42,4.12,5195.8,0
30,services,1,high.school,0,1,0,cellular,nov,wed,599,4,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
33,management,0,university.degree,0,1,0,telephone,nov,thu,88,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
49,admin.,0,professional.course,0,0,0,cellular,nov,thu,80,5,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
31,admin.,1,university.degree,0,1,0,cellular,nov,thu,298,2,5,1,1,-0.1,93.2,-42,4.076,5195.8,0
42,admin.,1,university.degree,0,1,0,cellular,nov,thu,75,2,4,1,1,-0.1,93.2,-42,4.076,5195.8,0
51,unemployed,0,university.degree,0,0,0,cellular,nov,thu,286,6,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
29,technician,1,professional.course,0,0,0,cellular,nov,thu,179,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
52,self-employed,0,basic.9y,0,1,0,cellular,nov,thu,26,5,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
32,blue-collar,0,basic.9y,0,1,0,cellular,nov,thu,276,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,1
35,blue-collar,0,basic.6y,0,0,0,cellular,nov,thu,370,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
46,admin.,1,university.degree,0,0,0,cellular,nov,thu,358,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
32,admin.,0,university.degree,0,1,0,cellular,nov,thu,505,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
45,blue-collar,0,high.school,0,0,0,cellular,nov,thu,71,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
53,technician,0,high.school,0,0,0,cellular,nov,thu,405,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
29,technician,0,university.degree,0,1,0,cellular,nov,thu,93,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,admin.,0,basic.9y,0,0,0,cellular,nov,thu,106,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,technician,1,university.degree,0,0,1,cellular,nov,thu,180,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
38,blue-collar,1,basic.4y,0,1,0,cellular,nov,thu,103,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
29,admin.,0,high.school,0,1,0,cellular,nov,thu,23,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
31,services,0,high.school,0,1,0,cellular,nov,thu,45,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
32,technician,0,university.degree,0,1,0,telephone,nov,thu,47,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
32,entrepreneur,0,university.degree,0,0,1,cellular,nov,thu,67,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
36,unemployed,1,basic.6y,0,1,0,cellular,nov,thu,46,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
32,technician,0,university.degree,0,0,0,cellular,nov,thu,485,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
32,entrepreneur,0,university.degree,0,1,1,cellular,nov,thu,74,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
50,management,1,university.degree,0,0,0,cellular,nov,thu,146,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
35,admin.,1,university.degree,0,1,0,cellular,nov,thu,333,2,3,1,1,-0.1,93.2,-42,4.076,5195.8,0
30,admin.,0,university.degree,0,1,0,cellular,nov,thu,34,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,admin.,1,high.school,0,1,0,cellular,nov,thu,167,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,admin.,0,university.degree,0,1,0,cellular,nov,thu,171,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
31,blue-collar,0,basic.4y,0,0,0,cellular,nov,thu,148,6,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
33,blue-collar,0,basic.9y,0,1,0,cellular,nov,thu,220,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
56,blue-collar,1,basic.9y,0,1,0,cellular,nov,thu,994,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,1
36,technician,1,professional.course,0,0,0,cellular,nov,thu,70,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
46,admin.,1,high.school,0,1,0,cellular,nov,thu,308,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
53,technician,1,professional.course,0,0,0,cellular,nov,thu,81,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,self-employed,0,university.degree,0,1,0,cellular,nov,thu,88,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
48,admin.,1,university.degree,0,1,0,cellular,nov,thu,111,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
31,technician,1,high.school,0,0,0,cellular,nov,thu,149,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
56,housemaid,0,high.school,0,1,0,cellular,nov,thu,67,6,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
48,admin.,1,university.degree,0,0,0,cellular,nov,thu,301,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
34,entrepreneur,1,university.degree,0,1,0,cellular,nov,thu,69,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
34,technician,1,university.degree,0,0,0,cellular,nov,thu,183,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
38,self-employed,1,professional.course,0,0,0,cellular,nov,thu,24,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
55,entrepreneur,1,professional.course,0,1,0,cellular,nov,thu,45,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
40,technician,1,professional.course,0,1,0,cellular,nov,thu,180,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,entrepreneur,0,university.degree,0,1,0,cellular,nov,thu,531,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,1
30,admin.,0,university.degree,0,0,0,cellular,nov,thu,85,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
45,services,0,high.school,0,0,0,cellular,nov,thu,71,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
41,blue-collar,0,basic.9y,0,0,0,cellular,nov,thu,120,4,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
43,blue-collar,1,basic.9y,0,1,0,cellular,nov,thu,352,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
33,unemployed,0,university.degree,0,0,0,cellular,nov,thu,153,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
39,blue-collar,1,basic.9y,0,0,0,telephone,nov,thu,281,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
30,management,0,university.degree,0,0,0,cellular,nov,thu,197,5,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
42,services,1,basic.6y,0,0,0,cellular,nov,thu,324,7,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
